Date and Time,"power MAX, GW","power MIN, GW","power GUESS, GW","annualised consumption MAX, TWh","annualised consumption MIN, TWh","annualised consumption GUESS, TWh","Lower bound efficiency, J/Th","Estimated efficiency, J/Th","Upper bound efficiency, J/Th","Hydro-only, MtCO2e","Estimated, MtCO2e","Coal-only, MtCO2e","Emission intensity, gCO2e/kWh",Hash rate MH/s
2021-05-08T00:00:00,54.99404853,5.298356497,12.93985135,482.0778295,46.44539305,113.4307369,29.55,66.2635,258.15,2.382045,60.399936,113.544168,532.4829742,25.64236375
2021-05-09T00:00:00,55.03940918,5.302726731,12.9505245,482.4754608,46.48370252,113.5242978,29.55,66.2635,258.15,2.38401,60.449756,113.637822,532.4829742,27.35185466
2021-05-10T00:00:00,55.17544685,5.315833169,12.98253355,483.6679671,46.59859356,113.8048891,29.55,66.2635,258.15,2.389903,60.599166,113.918694,532.4829742,27.35185466
2021-05-11T00:00:00,54.76742234,5.276522382,12.88652723,480.0912242,46.2539952,112.9632977,29.55,66.2635,258.15,2.372229,60.151033,113.076261,532.4829742,22.05243282
2021-05-12T00:00:00,55.44747795,5.342041781,13.04654124,486.0525917,46.82833826,114.3659805,29.55,66.2635,258.15,2.401686,60.897937,114.480346,532.4829742,28.89039649
2021-05-13T00:00:00,56.01570297,5.396786956,13.18024202,491.0336523,47.30823445,115.5380016,29.55,66.2635,258.15,2.426298,61.522019,115.65354,532.4829742,28.89039649
2021-05-14T00:00:00,55.60104032,5.356836622,13.08267377,487.3987194,46.95802983,114.6827183,29.55,66.2635,258.15,2.408337,61.066595,114.797401,532.4829742,25.98426193
2021-05-15T00:00:00,54.62558735,5.262857406,12.85315409,478.8478987,46.13420802,112.6707488,29.55,66.2635,258.15,2.366086,59.995255,112.78342,532.4829742,23.61218753
2021-05-16T00:00:00,53.4659923,5.151137172,12.58030661,468.6828885,45.15486845,110.2789678,29.55,66.2635,258.15,2.315858,58.721673,110.389247,532.4829742,23.61218753
2021-05-17T00:00:00,51.97232165,5.007230699,12.22885265,455.5893716,43.8933843,107.1981224,29.55,66.2635,258.15,2.251161,57.081175,107.30532,532.4829742,27.12889631
2021-05-18T00:00:00,49.68428657,4.786791836,11.69048833,435.5324561,41.96101723,102.4788207,29.55,66.2635,258.15,2.152055,54.568227,102.5813,532.4829742,24.61696146
2021-05-19T00:00:00,48.77371039,4.69906312,11.47623386,427.5503453,41.19198731,100.600666,29.55,66.2635,258.15,2.112614,53.568142,100.701267,532.4829742,24.61696146
2021-05-20T00:00:00,44.48246722,4.496318375,10.91731955,389.9333076,39.41472688,95.70122315,29.55,63.3537,166.67,2.009726,50.959272,95.796924,532.4829742,25.78919772
2021-05-21T00:00:00,41.01226185,4.368912199,10.54353902,359.5134873,38.29788434,92.42466308,29.55,63.3537,166.67,1.940918,49.214559,92.517088,532.4829742,20.59786571
2021-05-22T00:00:00,38.36162458,4.331754552,10.3867508,336.2780011,37.9721604,91.0502575,29.55,63.3537,166.67,1.912055,48.482712,91.141308,532.4829742,20.59786571
2021-05-23T00:00:00,35.32179022,4.262743229,10.15046045,309.630813,37.36720714,88.97893629,29.55,63.3537,166.67,1.868558,47.379769,89.067915,532.4829742,26.62650934
2021-05-24T00:00:00,33.1370961,4.289288669,10.14355709,290.4797844,37.59990447,88.91842148,29.55,63.3537,166.67,1.867287,47.347546,89.00734,532.4829742,23.61218753
2021-05-25T00:00:00,32.00272954,4.411382346,10.37171364,280.5359272,38.67017764,90.9184418,29.55,63.3537,166.67,1.909287,48.412522,91.00936,532.4829742,23.61218753
2021-05-26T00:00:00,29.45533195,4.39545764,10.26336564,258.2054399,38.53058167,89.96866319,29.55,63.3537,166.67,1.889342,47.906781,90.058632,532.4829742,22.77487591
2021-05-27T00:00:00,29.63319265,4.421998817,10.32533912,259.7645668,38.76324163,90.51192271,29.55,63.3537,166.67,1.90075,48.196058,90.602435,532.4829742,22.77487591
2021-05-28T00:00:00,29.95337048,4.469777198,10.43690134,262.5712457,39.18206692,91.48987711,29.55,63.3537,166.67,1.921287,48.716802,91.581367,532.4829742,22.77487591
2021-05-29T00:00:00,29.95337048,4.469777198,10.43690134,262.5712457,39.18206692,91.48987711,29.55,63.3537,166.67,1.921287,48.716802,91.581367,532.4829742,23.61218753
2021-05-30T00:00:00,30.03054346,4.481293298,10.46379135,263.2477439,39.28301705,91.72559501,29.55,63.3537,166.67,1.926237,48.842318,91.817321,532.4829742,26.28167156
2021-05-31T00:00:00,29.76333811,4.44141971,10.36689782,260.9054219,38.93348518,90.87622627,29.55,63.1902,166.67,1.908401,48.390043,90.967102,462.5004324,26.28167156
2021-06-01T00:00:00,29.63276407,4.421934862,10.30951066,259.7608099,38.762681,90.37317041,29.55,62.8444,166.67,1.897837,41.79763,90.463544,462.5004324,23.81776485
2021-06-02T00:00:00,30.25523366,4.514822585,10.51250312,265.2173783,39.57693478,92.15260237,29.55,62.8444,166.67,1.935205,42.620618,92.244755,462.5004324,25.78889022
2021-06-03T00:00:00,30.4875526,4.549490265,10.58114314,267.2538861,39.88083166,92.75430074,29.55,62.8444,166.67,1.94784,42.898904,92.847055,462.5004324,25.78889022
2021-06-04T00:00:00,30.17043197,4.502168093,10.45967706,264.4740066,39.4660055,91.68952906,29.55,62.8444,166.67,1.92548,42.406447,91.781219,462.5004324,22.33942083
2021-06-05T00:00:00,29.96002776,4.470770627,10.37539506,262.6296033,39.19077532,90.9507131,29.55,62.8444,166.67,1.909965,42.064744,91.041664,462.5004324,26.28167156
2021-06-06T00:00:00,30.13371695,4.496689312,10.42335502,264.1521628,39.41797851,91.37113007,29.55,62.8444,166.67,1.918794,42.259187,91.462501,462.5004324,26.28167156
2021-06-07T00:00:00,29.89454074,4.460998358,10.33266929,262.0555441,39.1051116,90.57617904,29.55,62.8444,166.67,1.9021,41.891522,90.666755,462.5004324,23.48924396
2021-06-08T00:00:00,30.10380206,4.492225278,10.40499782,263.8899289,39.37884679,91.21021091,29.55,62.8444,166.67,1.915414,42.184762,91.301421,462.5004324,22.17516038
2021-06-09T00:00:00,28.90800672,4.313783297,9.99168631,253.4075869,37.81462438,87.58712219,29.55,62.8444,166.67,1.83933,40.509082,87.674709,462.5004324,22.17516038
2021-06-10T00:00:00,28.0410751,4.184415846,9.692042376,245.8080643,36.6805893,84.96044347,29.55,62.8444,166.67,1.784169,39.294242,85.045404,462.5004324,22.83220217
2021-06-11T00:00:00,27.26380241,4.068427705,9.423387919,238.9944919,35.66383726,82.60541849,29.55,62.8444,166.67,1.734714,38.205042,82.688024,462.5004324,24.13069879
2021-06-12T00:00:00,27.29368872,4.072887476,9.433717744,239.2564753,35.70293161,82.69596974,29.55,62.8444,166.67,1.736615,38.246922,82.778666,462.5004324,24.13069879
2021-06-13T00:00:00,26.70807701,3.985499852,9.231308474,234.1230031,34.9368917,80.92165008,29.55,62.8444,166.67,1.699355,37.426298,81.002572,462.5004324,25.81068415
2021-06-14T00:00:00,26.5541025,3.96252308,9.178089136,232.7732625,34.73547732,80.45512937,29.55,62.8444,166.67,1.689558,37.210532,80.535584,462.5004324,24.58887661
2021-06-15T00:00:00,25.80854473,3.851267584,8.920396538,226.2377031,33.76021164,78.19619606,29.55,62.8444,166.67,1.64212,36.165774,78.274392,462.5004324,24.58887661
2021-06-16T00:00:00,25.5240819,3.808818755,8.822075564,223.7441019,33.38810521,77.33431439,29.55,62.8444,166.67,1.624021,35.767154,77.411649,462.5004324,21.07617995
2021-06-17T00:00:00,25.6769421,3.831629245,8.874909756,225.0840744,33.58806196,77.79745892,29.55,62.8444,166.67,1.633747,35.981358,77.875256,462.5004324,20.92345401
2021-06-18T00:00:00,26.0485781,3.887086447,9.003361033,228.3418357,34.0741998,78.92346281,29.55,62.8444,166.67,1.657393,36.502136,79.002386,462.5004324,20.92345401
2021-06-19T00:00:00,25.01852893,3.733377859,8.647337585,219.3124246,32.72679031,75.80256127,29.55,62.8444,166.67,1.591854,35.058717,75.878364,462.5004324,25.35250632
2021-06-20T00:00:00,24.0926247,3.595210248,8.327310517,211.1959481,31.51561304,72.99720399,29.55,62.8444,166.67,1.532941,33.761238,73.070201,462.5004324,21.07617995
2021-06-21T00:00:00,23.24329343,3.468469201,8.033749922,203.7507102,30.40460101,70.42385182,29.55,62.8444,166.67,1.478901,32.571062,70.494276,462.5004324,21.07617995
2021-06-22T00:00:00,22.11086221,3.299482701,7.642339417,193.8238181,28.92326535,66.99274733,29.55,62.8444,166.67,1.406848,30.984175,67.05974,462.5004324,24.28342473
2021-06-23T00:00:00,21.48802118,3.20653955,7.427062306,188.3639937,28.10852569,65.10562817,29.55,62.8444,166.67,1.367218,30.111381,65.170734,462.5004324,21.53435778
2021-06-24T00:00:00,20.78026417,3.100924853,7.182435061,182.1597957,27.18270726,62.96122574,29.55,62.8444,166.67,1.322186,29.119594,63.024187,462.5004324,21.53435778
2021-06-25T00:00:00,20.38391338,3.041779599,7.045441433,178.6853847,26.66423996,61.76033961,29.55,62.8444,166.67,1.296967,28.564184,61.8221,462.5004324,23.08064641
2021-06-26T00:00:00,19.98755974,2.982633919,6.908446818,175.2109487,26.14576893,60.55944481,29.55,62.8444,166.67,1.271748,28.008769,60.620004,462.5004324,20.9547974
2021-06-27T00:00:00,18.65693599,2.784072234,6.448533574,163.5467009,24.4051772,56.52784531,29.55,62.8444,166.67,1.187085,26.144153,56.584373,462.5004324,20.9547974
2021-06-28T00:00:00,18.17564351,2.712251596,6.282180925,159.327691,23.77559749,55.06959799,29.55,62.8444,166.67,1.156462,25.469713,55.124668,462.5004324,22.16956827
2021-06-29T00:00:00,18.14733151,2.708026752,6.272395242,159.079508,23.73856251,54.98381669,29.55,62.8444,166.67,1.15466,25.430039,55.038801,462.5004324,20.9547974
2021-06-30T00:00:00,17.77929844,2.653107195,6.145189272,155.8533301,23.25713767,53.86872916,29.55,62.8444,166.67,1.131243,24.914311,53.922598,471.2998753,20.9547974
2021-07-01T00:00:00,17.52449334,2.615084028,6.054685026,153.6197086,22.92382659,53.07536894,29.55,62.6816,166.67,1.114583,25.014415,53.128444,471.2998753,22.62510734
2021-07-02T00:00:00,16.9582763,2.530590565,5.856697318,148.6562501,22.18315689,51.33980869,29.55,62.6816,166.67,1.078136,24.196445,51.391148,471.2998753,25.20649543
2021-07-03T00:00:00,17.21927581,2.56953809,5.944418135,150.9441717,22.52457089,52.10876937,29.55,62.6816,166.67,1.094284,24.558857,52.160878,471.2998753,25.20649543
2021-07-04T00:00:00,17.92325274,2.674588707,6.185637771,157.1152336,23.44544461,54.2233007,29.55,62.6816,166.67,1.138689,25.555435,54.277524,471.2998753,20.80295104
2021-07-05T00:00:00,18.12470249,2.704649947,6.252854654,158.881142,23.70896144,54.8125239,29.55,62.6816,166.67,1.151063,25.833136,54.867336,471.2998753,20.65110469
2021-07-06T00:00:00,18.47354375,2.756705616,6.370832835,161.9390845,24.16528143,55.84672063,29.55,62.6816,166.67,1.172781,26.320552,55.902567,471.2998753,20.65110469
2021-07-07T00:00:00,18.49139268,2.759369113,6.374754854,162.0955482,24.18862965,55.88110105,29.55,62.6816,166.67,1.173503,26.336756,55.936982,471.2998753,20.34741197
2021-07-08T00:00:00,18.60915503,2.776942144,6.415352453,163.127853,24.34267483,56.2369796,29.55,62.6816,166.67,1.180977,26.504481,56.293217,471.2998753,19.36329878
2021-07-09T00:00:00,18.73358324,2.795509882,6.458248048,164.2185906,24.50543963,56.61300239,29.55,62.6816,166.67,1.188873,26.681701,56.669615,471.2998753,19.36329878
2021-07-10T00:00:00,19.23731617,2.870679185,6.631905814,168.6343135,25.16437373,58.13528637,29.55,62.6816,166.67,1.220841,27.399153,58.193422,471.2998753,21.07182514
2021-07-11T00:00:00,19.44131739,2.901121168,6.70223355,170.4225882,25.43122816,58.7517793,29.55,62.6816,166.67,1.233787,27.689706,58.810531,471.2998753,23.91936908
2021-07-12T00:00:00,19.31891494,2.882855722,6.660036317,169.3496084,25.27111326,58.38187836,29.55,62.6816,166.67,1.226019,27.515372,58.44026,471.2998753,23.91936908
2021-07-13T00:00:00,19.19650107,2.864588571,6.617835145,168.2765283,25.11098341,58.01194288,29.55,62.6816,166.67,1.218251,27.341021,58.069955,471.2998753,23.34986029
2021-07-14T00:00:00,20.15529738,3.007664487,6.948372254,176.6813369,26.36518689,60.90943118,29.55,62.6816,166.67,1.279098,28.706607,60.970341,471.2998753,20.35993916
2021-07-15T00:00:00,19.93089575,2.974178262,6.871011646,174.7142322,26.07164665,60.23128809,29.55,62.6816,166.67,1.264857,28.386999,60.291519,471.2998753,20.35993916
2021-07-16T00:00:00,20.3184835,3.032015857,7.004629321,178.1118264,26.578651,61.40258063,29.55,62.6816,166.67,1.289454,28.939029,61.463983,471.2998753,21.21420234
2021-07-17T00:00:00,19.94344743,2.976051281,6.875338734,174.8242602,26.08806553,60.26921934,29.55,62.6816,166.67,1.265654,28.404876,60.329489,471.2998753,21.21420234
2021-07-18T00:00:00,20.18983807,3.012818805,6.960279872,176.9841206,26.41036964,61.01381336,29.55,62.6816,166.67,1.28129,28.755803,61.074827,471.2998753,21.21420234
2021-07-19T00:00:00,20.92074698,3.121888332,7.212254678,183.391268,27.36647312,63.22262451,29.55,62.6816,166.67,1.327675,29.796815,63.285847,471.2998753,24.48887787
2021-07-20T00:00:00,20.51550744,3.061416659,7.072551697,179.8389383,26.83637843,61.99798817,29.55,62.6816,166.67,1.301958,29.219644,62.059986,471.2998753,20.92944794
2021-07-21T00:00:00,19.86332012,2.964094321,6.847715503,174.1218641,25.98325081,60.0270741,29.55,62.6816,166.67,1.260569,28.290753,60.087101,471.2998753,20.92944794
2021-07-22T00:00:00,20.22327874,3.017808972,6.971808266,177.2772615,26.45411345,61.11487126,29.55,62.6816,166.67,1.283412,28.803431,61.175986,471.2998753,19.15082457
2021-07-23T00:00:00,19.78490426,2.952392753,6.820682286,173.4344708,25.88067487,59.79010091,29.55,62.6816,166.67,1.255592,28.179067,59.849891,471.2998753,23.57024562
2021-07-24T00:00:00,19.86613446,2.964514289,6.848685724,174.1465347,25.98693226,60.03557906,29.55,62.6816,166.67,1.260747,28.294761,60.095615,471.2998753,23.57024562
2021-07-25T00:00:00,20.04090367,2.99059414,6.908935966,175.6785615,26.21554823,60.56373267,29.55,62.6816,166.67,1.271838,28.54368,60.624296,471.2998753,20.08827752
2021-07-26T00:00:00,19.6524959,2.932634179,6.775035596,172.2737791,25.70747121,59.38996204,29.55,62.6816,166.67,1.247189,27.990482,59.449352,471.2998753,21.69533972
2021-07-27T00:00:00,20.58464311,3.071733396,7.096385647,180.4449815,26.92681495,62.20691658,29.55,62.6816,166.67,1.306345,29.318112,62.269124,471.2998753,21.69533972
2021-07-28T00:00:00,22.46549463,3.106508093,7.214127708,196.9325259,27.23164994,63.23904349,29.55,64.9122,256.75,1.32802,29.804553,63.302283,471.2998753,19.41866827
2021-07-29T00:00:00,24.28074245,3.126794506,7.299113355,212.8449883,27.40948064,63.98402767,29.55,64.9122,256.75,1.343665,30.155664,64.048012,471.2998753,21.15965232
2021-07-30T00:00:00,26.62502466,3.216628608,7.546199073,233.3949662,28.19696638,66.14998107,29.55,64.9122,256.75,1.38915,31.176478,66.216131,471.2998753,21.15965232
2021-07-31T00:00:00,28.59355558,3.250746278,7.664513489,250.6511082,28.49604187,67.18712525,29.55,64.9122,256.75,1.41093,31.665284,67.254312,488.7818885,19.28474642
2021-08-01T00:00:00,30.50691124,3.280536351,7.745048086,267.4235839,28.75718165,67.89309152,29.55,63.3532,256.75,1.425755,33.184913,67.960985,488.7818885,18.74905902
2021-08-02T00:00:00,32.12962397,3.285222094,7.766749461,281.6482837,28.79825688,68.08332577,29.55,63.3532,256.75,1.42975,33.277897,68.151409,488.7818885,18.74905902
2021-08-03T00:00:00,34.18858059,3.311831489,7.841076818,299.6970974,29.03151484,68.73487939,29.55,63.3532,256.75,1.443432,33.596364,68.803614,488.7818885,23.03455822
2021-08-04T00:00:00,33.80550665,3.2747233,7.728287732,296.3390713,28.70622445,67.74617026,29.55,63.3532,256.75,1.42267,33.113101,67.813916,488.7818885,21.83850037
2021-08-05T00:00:00,34.09393227,3.302662952,7.766884288,298.8674102,28.95114344,68.08450767,29.55,63.3532,256.75,1.429775,33.278474,68.152592,488.7818885,21.83850037
2021-08-06T00:00:00,34.17113332,3.310141381,7.756705306,299.5441547,29.01669935,67.99527871,29.55,63.3532,256.75,1.427901,33.234861,68.063274,488.7818885,15.52960026
2021-08-07T00:00:00,34.50885494,3.342856313,7.805490689,302.5046224,29.30347844,68.42293138,29.55,63.3532,256.75,1.436882,33.44389,68.491354,488.7818885,18.56272532
2021-08-08T00:00:00,34.63570411,3.355144132,7.834182456,303.6165822,29.41119346,68.67444341,29.55,63.3532,256.75,1.442163,33.566824,68.743118,488.7818885,18.56272532
2021-08-09T00:00:00,34.92118077,3.382798119,7.898753865,306.1190706,29.65360831,69.24047638,29.55,63.3532,256.75,1.45405,33.843491,69.309717,488.7818885,19.77597534
2021-08-10T00:00:00,34.79433159,3.370510301,7.870062098,305.0071108,29.54589329,68.98896435,29.55,63.3532,256.75,1.448768,33.720556,69.057953,488.7818885,19.16935033
2021-08-11T00:00:00,35.14320643,3.404305639,7.948973417,308.0653476,29.84214323,69.68070098,29.55,63.3532,256.75,1.463295,34.058665,69.750382,488.7818885,19.16935033
2021-08-12T00:00:00,34.85772977,3.376651652,7.884402008,305.5628592,29.59972838,69.114668,29.55,63.3532,256.75,1.451408,33.781998,69.183783,488.7818885,20.13995034
2021-08-13T00:00:00,34.58748206,3.350472885,7.823275204,303.1938677,29.37024531,68.57883044,29.55,63.3532,256.75,1.440155,33.52009,68.647409,488.7818885,18.07742531
2021-08-14T00:00:00,34.87256259,3.378088499,7.887757013,305.6928836,29.61232379,69.14407798,29.55,63.3532,256.75,1.452026,33.796373,69.213222,488.7818885,18.07742531
2021-08-15T00:00:00,36.05575461,3.492703747,8.155380914,316.0647449,30.61704104,71.49006909,29.55,63.3532,256.75,1.501291,34.943051,71.561559,488.7818885,21.35320036
2021-08-16T00:00:00,36.71447241,3.556513426,8.30437501,321.8390652,31.17639669,72.79615134,29.55,63.3532,256.75,1.528719,35.58144,72.868947,488.7818885,16.98973194
2021-08-17T00:00:00,37.3352499,3.616647845,8.444787461,327.2808006,31.703535,74.02700688,29.55,63.3532,256.75,1.554567,36.18306,74.101034,488.7818885,16.98973194
2021-08-18T00:00:00,37.26764396,3.610098889,8.429495804,326.6881669,31.64612686,73.89296022,29.55,63.3532,256.75,1.551752,36.117541,73.966853,488.7818885,17.96990879
2021-08-19T00:00:00,37.71984673,3.653903556,8.531778668,330.6521764,32.03011857,74.78957181,29.55,63.3532,256.75,1.570581,36.555788,74.864361,488.7818885,19.7124454
2021-08-20T00:00:00,38.39278114,3.719090391,8.683988393,336.5511195,32.60154637,76.12384225,29.55,63.3532,256.75,1.598601,37.207955,76.199966,488.7818885,19.7124454
2021-08-21T00:00:00,38.59700743,3.738873694,8.730181939,338.3413671,32.7749668,76.52877488,29.55,63.3532,256.75,1.607104,37.405879,76.605304,488.7818885,20.5837137
2021-08-22T00:00:00,37.98437259,3.679528049,8.591611257,332.9710101,32.25474288,75.31406428,29.55,63.3532,256.75,1.581595,36.812151,75.389378,488.7818885,16.11846364
2021-08-23T00:00:00,39.20968629,3.798223603,8.868762576,343.71211,33.2952281,77.74357274,29.55,63.3532,256.75,1.632615,37.99965,77.821316,488.7818885,16.11846364
2021-08-24T00:00:00,38.59705144,3.738877958,8.730191894,338.3417529,32.77500418,76.52886215,29.55,63.3532,256.75,1.607106,37.405922,76.605391,488.7818885,15.57392095
2021-08-25T00:00:00,39.77681036,3.853160641,8.997039265,348.6835196,33.77680618,78.8680462,29.55,63.3532,256.75,1.656229,38.549273,78.946914,488.7818885,18.62336001
2021-08-26T00:00:00,40.16224346,3.890497362,9.084219628,352.0622261,34.10409987,79.63226926,29.55,63.3532,256.75,1.672278,38.922811,79.711902,488.7818885,18.62336001
2021-08-27T00:00:00,40.34345027,3.908050779,9.125206444,353.6506851,34.25797313,79.99155969,29.55,63.3532,256.75,1.679823,39.098426,80.071551,488.7818885,17.75209171
2021-08-28T00:00:00,39.99155606,3.873962955,9.045612177,350.5659804,33.95915926,79.29383634,29.55,63.3532,256.75,1.665171,38.757391,79.37313,488.7818885,18.40554294
2021-08-29T00:00:00,40.42201577,3.915661382,9.142977021,354.3393903,34.32468767,80.14733657,29.55,63.3532,256.75,1.683094,39.174567,80.227484,488.7818885,18.40554294
2021-08-30T00:00:00,38.91989623,3.770151778,8.803215528,341.1718103,33.04915049,77.16898731,29.55,63.3532,256.75,1.620549,37.718803,77.246156,488.7818885,15.9964681
2021-08-31T00:00:00,39.2282163,3.800018597,8.872953844,343.8745441,33.31096302,77.7803134,29.55,63.3532,256.75,1.633387,38.017608,77.858094,548.3196403,16.09771157
2021-09-01T00:00:00,38.7337158,3.751251114,8.739259945,339.5397527,32.88346727,76.60835268,29.5,62.1945,256.75,1.608775,42.005864,76.684961,548.3196403,16.09771157
2021-09-02T00:00:00,38.84934133,3.761510442,8.741655902,340.5533261,32.97340053,76.62935564,29.5,62.1945,256.75,1.609216,42.017381,76.705985,548.3196403,17.21138972
2021-09-03T00:00:00,38.92641034,3.768041138,8.735490344,341.2289131,33.03064862,76.57530836,29.5,62.1945,256.75,1.608081,41.987746,76.651884,548.3196403,14.27532912
2021-09-04T00:00:00,39.46598147,3.819329977,8.832821232,345.9587936,33.48024658,77.42851092,29.5,62.1945,256.75,1.625999,42.455573,77.505939,548.3196403,14.27532912
2021-09-05T00:00:00,39.77430154,3.84816078,8.876410872,348.6615273,33.7329774,77.8106177,29.5,62.1945,256.75,1.634023,42.66509,77.888428,548.3196403,14.680303
2021-09-06T00:00:00,41.20032039,3.985211995,9.171535106,361.1620085,34.93436834,80.39767674,29.5,62.1945,256.75,1.688351,44.083625,80.478074,548.3196403,17.51512013
2021-09-07T00:00:00,41.55243467,4.018353752,9.22676266,364.2486423,35.22488899,80.88180148,29.5,62.1945,256.75,1.698518,44.34908,80.962683,548.3196403,17.51512013
2021-09-08T00:00:00,41.9937219,4.061028705,9.324750962,368.1169662,35.59897763,81.74076693,29.5,62.1945,256.75,1.716556,44.820068,81.822508,548.3196403,15.59149422
2021-09-09T00:00:00,41.77105363,4.039495433,9.275307234,366.1650561,35.41021696,81.30734321,29.5,62.1945,256.75,1.707454,44.582413,81.388651,548.3196403,13.46538137
2021-09-10T00:00:00,41.54662479,4.017791904,9.225472569,364.1977129,35.21996383,80.87049254,29.5,62.1945,256.75,1.69828,44.342879,80.951363,548.3196403,13.46538137
2021-09-11T00:00:00,41.53597333,4.016761848,9.223107401,364.1043422,35.21093436,80.84975948,29.5,62.1945,256.75,1.697845,44.331511,80.930609,548.3196403,18.73004176
2021-09-12T00:00:00,41.1381282,3.97828799,9.134765464,360.6168318,34.87367252,80.07535406,29.5,62.1945,256.75,1.681582,43.906889,80.155429,548.3196403,15.77239855
2021-09-13T00:00:00,40.91545993,3.956754718,9.085321735,358.6649217,34.68491186,79.64193033,29.5,62.1945,256.75,1.672481,43.669235,79.721572,548.3196403,15.77239855
2021-09-14T00:00:00,41.78245333,4.040597848,9.277838549,366.2649859,35.41988073,81.32953272,29.5,62.1945,256.75,1.70792,44.59458,81.410862,548.3196403,15.58684092
2021-09-15T00:00:00,41.78245333,4.040597848,9.277838549,366.2649859,35.41988073,81.32953272,29.5,62.1945,256.75,1.70792,44.59458,81.410862,548.3196403,14.28793751
2021-09-16T00:00:00,41.74213624,4.036698959,9.268886097,365.9115663,35.38570308,81.25105553,29.5,62.1945,256.75,1.706272,44.55155,81.332307,548.3196403,14.28793751
2021-09-17T00:00:00,42.1853601,4.079561195,9.36730443,369.7968666,35.76143344,82.11379063,29.5,62.1945,256.75,1.72439,45.024604,82.195904,548.3196403,14.93738922
2021-09-18T00:00:00,42.46735963,4.106832133,9.429922727,372.2688745,36.00049048,82.66270263,29.5,62.1945,256.75,1.735917,45.325583,82.745365,548.3196403,12.89625529
2021-09-19T00:00:00,42.99117364,4.157487889,9.546236191,376.8606282,36.44453884,83.68230645,29.5,62.1945,256.75,1.757328,45.884652,83.765989,548.3196403,12.89625529
2021-09-20T00:00:00,43.19262703,4.176969563,9.590969131,378.6265685,36.61531519,84.0744354,29.5,62.1945,256.75,1.765563,46.099664,84.15851,548.3196403,13.91682225
2021-09-21T00:00:00,41.44451164,4.007916989,9.202798236,363.3025891,35.13340033,80.67172933,29.5,62.1945,256.75,1.694106,44.233894,80.752401,548.3196403,13.26737055
2021-09-22T00:00:00,41.29297046,3.993262106,9.169148353,361.974179,35.00493562,80.37675446,29.5,62.1945,256.75,1.687912,44.072153,80.457131,548.3196403,13.26737055
2021-09-23T00:00:00,42.67171796,4.126594731,9.475300713,374.0602796,36.17372941,83.06048605,29.5,62.1945,256.75,1.74427,45.543696,83.143547,548.3196403,14.00960107
2021-09-24T00:00:00,42.90063626,4.148732416,9.526132267,376.0669774,36.36778836,83.50607545,29.5,62.1945,256.75,1.753628,45.788021,83.589582,548.3196403,12.88566102
2021-09-25T00:00:00,42.64095197,4.123619487,9.468469093,373.790585,36.14764842,83.00060007,29.5,62.1945,256.75,1.743013,45.510859,83.083601,548.3196403,12.88566103
2021-09-26T00:00:00,41.97197884,4.058926029,9.319922893,367.9263665,35.58054557,81.69844408,29.5,62.1945,256.75,1.715667,44.796861,81.780143,548.3196403,12.9727263
2021-09-27T00:00:00,39.54649893,4.042964422,9.234094037,346.6646096,35.44062612,80.94606833,29.5,60.0565,166.67,1.699867,44.384319,81.027014,548.3196403,14.01750963
2021-09-28T00:00:00,38.62698104,4.168405629,9.473900076,338.6041158,36.54024374,83.04820806,29.5,60.0565,166.67,1.744012,45.536964,83.131256,548.3196403,14.01750963
2021-09-29T00:00:00,36.5648611,4.152324841,9.395729748,320.5275724,36.39927956,82.36296697,29.5,60.0565,166.67,1.729622,45.161232,82.44533,548.3196403,13.14685686
2021-09-30T00:00:00,34.32053078,4.176446022,9.396860719,300.8537728,36.61072583,82.37288106,29.5,60.0565,166.67,1.729831,45.166669,82.455254,539.9302591,13.14685686
2021-10-01T00:00:00,31.94633193,4.144288704,9.230717253,280.0415457,36.32883478,80.91646744,29.5,57.7517,166.67,1.699246,43.689249,80.997384,539.9302591,13.14685686
2021-10-02T00:00:00,31.03358781,4.321156081,9.512879457,272.0404307,37.8792542,83.38990132,29.5,57.7517,166.67,1.751188,45.024731,83.473291,539.9302591,14.36577074
2021-10-03T00:00:00,29.30330034,4.365371861,9.51550707,256.8727308,38.26684973,83.41293497,29.5,57.7517,166.67,1.751672,45.037168,83.496348,539.9302591,14.80109712
2021-10-04T00:00:00,29.33918677,4.370717935,9.473888774,257.1873112,38.31371342,83.048109,29.5,57.7517,166.67,1.74401,44.840187,83.131157,539.9302591,14.80109712
2021-10-05T00:00:00,29.87156885,4.450027969,9.590997775,261.8541725,39.00894517,84.07468649,29.5,57.7517,166.67,1.765568,45.394467,84.158761,539.9302591,13.32098741
2021-10-06T00:00:00,30.06514415,4.478865272,9.608017135,263.5510536,39.26173298,84.2238782,29.5,57.7517,166.67,1.768701,45.47502,84.308102,539.9302591,13.84337907
2021-10-07T00:00:00,31.58812434,4.384985484,9.395020509,276.901498,38.43878275,82.35674979,29.5,59.8354,256.75,1.729492,44.466901,82.439107,539.9302591,13.84337907
2021-10-08T00:00:00,33.03357775,4.327327902,9.310944115,289.5723425,37.93335639,81.61973611,29.5,59.8354,256.75,1.714014,44.068965,81.701356,539.9302591,12.44507293
2021-10-09T00:00:00,34.48959019,4.202997624,9.094426829,302.3357476,36.84347717,79.72174559,29.5,59.8354,256.75,1.674157,43.044183,79.801467,539.9302591,11.84427631
