Date,"power GUESS, GW",annualised_consumption_MAX,"annualised consumption GUESS, TWh","Estimated efficiency, J/Th","Hydro-only, MtCO2e","Coal-only, MtCO2e","Emission intensity, gCO2e/kWh",Hashrate,BTC_Price,BTC_Volume,SP500_Price,SP500_Volume,Gold_Price,Gold_Volume,Silver_Price,Silver_Volume,ETH_Price,ETH_Volume
1/5/2011,0.001037529,0.018447265,0.00909498,7698570,0.000191,0.009104,562.263611,0.116733066,0.295644583,106.1465446,1276.56,4764920000,1373.4,175,,,,
1/6/2011,0.0010286,0.018288501,0.009016706,7698570,0.000189,0.009026,562.263611,0.155644088,0.297093939,1031.393335,1273.85,4844100000,1371.4,158,,,,
1/7/2011,0.001048324,0.018639197,0.009189608,7698570,0.000193,0.009199,562.263611,0.155644088,0.313282329,13145.67202,1271.5,4963110000,1368.5,225,,,,
1/8/2011,0.001057383,0.018800263,0.009269017,7698570,0.000195,0.009278,562.263611,0.135377931,0.315294815,512.943818,,,,,,,,
1/9/2011,0.001064802,0.018932182,0.009334057,7698570,0.000196,0.009343,562.263611,0.131324699,0.322948571,546.1842181,,,,,,,,
1/10/2011,0.001073867,0.019093355,0.00941352,7698570,0.000198,0.009423,562.263611,0.131324699,0.3258617,3357.37697,1269.75,4036450000,1373.7,181,,,,
1/11/2011,0.001104269,0.019633897,0.009680021,7698570,0.000203,0.00969,562.263611,0.149969564,0.325951455,1580.158623,1274.48,4050750000,1384,13,,,,
1/12/2011,0.001117017,0.019860567,0.009791775,7698570,0.000206,0.009802,562.263611,0.141052455,0.332628182,10536.19362,1285.96,4226940000,1385.7,204,,,,
1/13/2011,0.001163111,0.020680113,0.010195832,7698570,0.000214,0.010206,562.263611,0.141052455,0.367495003,7187.141448,1283.76,4310840000,1386.9,66,,,,
1/14/2011,0.001179783,0.020976539,0.010341978,7698570,0.000217,0.010352,562.263611,0.158561467,0.374282449,10606.03968,1293.24,4661590000,1360.4,252,,,,
1/15/2011,0.00117613,0.02091158,0.010309951,7698570,0.000217,0.01032,562.263611,0.158561467,0.3918655,593.6926434,,,,,,,,
1/16/2011,0.001209208,0.021499722,0.010599921,7698570,0.000223,0.010611,562.263611,0.158561467,0.393679111,1085.443308,,,,,,,,
1/17/2011,0.001251029,0.022243295,0.010966522,7698570,0.00023,0.010977,562.263611,0.162227629,0.379065667,6425.299836,,,,,,,,
1/18/2011,0.001238691,0.022023916,0.010858362,7698570,0.000228,0.010869,562.263611,0.153978766,0.334208257,4959.809937,1295.02,5284990000,1368.1,106,,,,
1/19/2011,0.001262302,0.022443723,0.011065338,7698570,0.000232,0.011076,562.263611,0.153978766,0.31126621,2253.578285,1281.92,4743710000,1370.2,40,,,,
1/20/2011,0.001284167,0.022832492,0.011257011,7698570,0.000236,0.011268,562.263611,0.150312605,0.341614831,6957.579006,1280.26,4935320000,1346.5,10,,,,
1/21/2011,0.001299593,0.023106763,0.011392234,7698570,0.000239,0.011404,562.263611,0.155811847,0.392093122,3363.956578,1283.35,4935320000,1341,20,,,,
1/22/2011,0.001319481,0.023460363,0.011566568,7698570,0.000243,0.011578,562.263611,0.155811847,0.420443345,4510.430447,,,,,,,,
1/23/2011,0.001315046,0.023381508,0.01152769,7698570,0.000242,0.011539,562.263611,0.142980283,0.437078367,503.5915032,,,,,,,,
1/24/2011,0.001322808,0.023519515,0.011595731,7698570,0.000244,0.011607,562.263611,0.178725353,0.410201719,4508.801626,1290.84,3902470000,1344.5,2,,,,
1/25/2011,0.00133944,0.023815232,0.011741527,7698570,0.000247,0.011753,562.263611,0.178725353,0.416309471,897.5250152,1291.18,4595380000,1332.3,394,,,,
1/26/2011,0.001351637,0.024032094,0.011848446,7698570,0.000249,0.01186,562.263611,0.17836135,0.409959475,6325.776881,1296.63,4730980000,1333,4,,,,
1/27/2011,0.001344091,0.023897937,0.011782303,7698570,0.000247,0.011794,562.263611,0.164136212,0.414832219,11986.40244,1299.54,4309190000,1318.4,210699,,,,
1/28/2011,0.001360317,0.024186427,0.011924536,7698570,0.00025,0.011936,562.263611,0.164136212,0.431728095,2303.028485,1276.34,5618630000,1340.7,73023,,,,
1/29/2011,0.001390493,0.024722967,0.012189065,7698570,0.000256,0.012201,562.263611,0.164136212,0.4410525,643.6290277,,,,,,,,
1/30/2011,0.001408507,0.025043249,0.012346971,7698570,0.000259,0.012359,562.263611,0.195869213,0.463157295,4787.37582,,,,,,,,
1/31/2011,0.001425094,0.02533817,0.012492375,7698570,0.000262,0.012505,562.263611,0.195869213,0.502156346,34298.48718,1286.12,4167160000,1333.8,13657,,,,
2/1/2011,0.001469222,0.026122761,0.012879199,7698570,0.00027,0.012892,562.263611,0.16304197,0.676389111,23460.85263,1307.59,5164500000,1339.6,3180,,,,
2/2/2011,0.001478795,0.026292968,0.012963116,7698570,0.000272,0.012976,562.263611,0.207905868,0.726566878,4124.507006,1304.03,4098260000,1331.5,1363,,,,
2/3/2011,0.001491909,0.026526135,0.013078073,7698570,0.000275,0.013091,562.263611,0.207905868,0.71354079,6043.19246,1307.1,4370990000,1352.3,1865,,,,
2/4/2011,0.001539566,0.027373471,0.013495831,7698570,0.000283,0.013509,562.263611,0.191492247,0.772230316,33563.52696,1310.87,3925950000,1348.3,591,,,,
2/5/2011,0.001563393,0.027797128,0.013704705,7698570,0.000288,0.013718,562.263611,0.225413731,0.876256806,13765.29786,,,,,,,,
2/6/2011,0.001591193,0.028291402,0.013948395,7698570,0.000293,0.013962,562.263611,0.225413731,0.895176513,7620.29755,,,,,,,,
2/7/2011,0.001634878,0.029068121,0.014331338,7698570,0.000301,0.014346,562.263611,0.236502177,0.872726934,1957.767856,1319.05,3902270000,1347.6,1004,,,,
2/8/2011,0.00167157,0.029720514,0.014652985,7698570,0.000308,0.014668,562.263611,0.244256346,0.893953927,6292.151041,1324.57,3881530000,1363.4,2536,,,,
2/9/2011,0.001762597,0.031338976,0.015450929,7698570,0.000324,0.015466,562.263611,0.244256346,0.929917167,47317.94568,1320.88,3922240000,1364.8,146,,,,
2/10/2011,0.001841596,0.032743567,0.016143428,7698570,0.000339,0.01616,562.263611,0.245548708,1.033409755,25855.30672,1321.87,4184610000,1361.9,312,,,,
2/11/2011,0.001875586,0.033347907,0.016441383,7698570,0.000345,0.016458,562.263611,0.263641771,0.981385992,13263.0105,1329.15,4219300000,1359.9,488,,,,
2/12/2011,0.001945068,0.034583301,0.017050465,7698570,0.000358,0.017068,562.263611,0.263641771,1.039721643,4324.061466,,,,,,,,
2/13/2011,0.002020324,0.035921362,0.017710164,7698570,0.000372,0.017728,562.263611,0.273980664,1.044895845,3394.633886,,,,,,,,
2/14/2011,0.002058036,0.036591866,0.018040739,7698570,0.000379,0.018059,562.263611,0.298535534,1.059228428,7535.130691,1332.32,3567040000,1364.6,181,,,,
2/15/2011,0.002156021,0.038334053,0.018899683,7698570,0.000397,0.018919,562.263611,0.298535534,1.050393362,9104.407501,1328.01,3926860000,1373.6,321,,,,
2/16/2011,0.002218561,0.039446002,0.019447903,7698570,0.000408,0.019467,562.263611,0.391485055,1.040016152,7469.930636,1336.32,1966450000,1374.7,156,,,,
2/17/2011,0.002288918,0.040696949,0.020064652,7698570,0.000421,0.020085,562.263611,0.318987823,1.046120299,4184.708199,1340.43,1966450000,1384.7,113,,,,
2/18/2011,0.002435897,0.04331024,0.021353072,7698570,0.000448,0.021374,562.263611,0.318987823,0.999096404,33061.85301,1343.01,1162310000,1388.2,98,,,,
2/19/2011,0.002482471,0.044138325,0.021761339,7698570,0.000457,0.021783,562.263611,0.337112131,0.932103183,3476.892423,,,,,,,,
2/20/2011,0.002607045,0.046353254,0.022853357,7698570,0.00048,0.022876,562.263611,0.384235332,0.86850999,8573.971615,,,,,,,,
2/21/2011,0.002725977,0.048467862,0.023895914,7698570,0.000502,0.02392,562.263611,0.384235332,0.850692969,1435.992606,,,,,,,,
2/22/2011,0.002836843,0.050439064,0.024867768,7698570,0.000522,0.024893,562.263611,0.387860193,0.863103984,10599.108,1315.44,1322780000,1400.5,430,,,,
2/23/2011,0.003006929,0.053463193,0.026358742,7698570,0.000554,0.026385,562.263611,0.40235964,0.906506159,6060.97895,1307.4,1330340000,1413.4,318,,,,
2/24/2011,0.003099643,0.05511164,0.027171469,7698570,0.000571,0.027199,562.263611,0.40235964,0.946226624,12760.34166,1306.1,1222900000,1415.3,809,,,,
2/25/2011,0.003155202,0.056099478,0.027658499,7698570,0.000581,0.027686,562.263611,0.748873252,0.967492822,4300.057095,1319.88,3836030000,1408.7,352,,,,
2/26/2011,0.003407355,0.060582768,0.029868877,7698570,0.000627,0.029899,562.263611,0.461482779,0.942570032,4446.885973,,,,,,,,
2/27/2011,0.003637064,0.064666987,0.031882503,7698570,0.00067,0.031914,562.263611,0.461482779,0.938741647,21627.51442,,,,,,,,
2/28/2011,0.00371315,0.066019803,0.032549476,7698570,0.000684,0.032582,562.263611,0.467009519,0.894442653,4105.897198,1327.22,1252850000,1409.3,205,,,,
3/1/2011,0.003638422,0.065521098,0.031894409,6871680,0.00067,0.031926,562.263611,0.505696698,0.920692828,21390.90253,1306.33,1180420000,1430.7,116,,,,
3/2/2011,0.003606921,0.066033569,0.031618267,6871680,0.000664,0.03165,562.263611,0.505696698,0.923957689,2533.949387,1308.44,1025000000,1437.2,1600,,,,
3/3/2011,0.003708067,0.069019432,0.032504914,6871680,0.000683,0.032537,562.263611,0.732293033,0.930466805,2527.924531,1330.97,4340470000,1416,244,,,,
3/4/2011,0.003874185,0.073383945,0.033961103,6871680,0.000713,0.033995,562.263611,0.746109882,0.914785088,2469.788857,1321.15,4223740000,1428.2,60,,,,
3/5/2011,0.004095581,0.07908882,0.035901859,6871680,0.000754,0.035938,562.263611,0.746109882,0.90636584,11135.34199,,,,,,,,
3/6/2011,0.004249342,0.083572002,0.037249731,6871680,0.000782,0.037287,562.263611,0.533330397,0.847645137,10784.4853,,,,,,,,
3/7/2011,0.004377504,0.087197825,0.038373204,6871680,0.000806,0.038412,562.263611,0.598433793,0.874441395,13494.09165,1310.13,3964730000,1434.1,613,,,,
3/8/2011,0.004547591,0.090585878,0.039864187,6871680,0.000837,0.039904,562.263611,0.598433793,0.872339374,3943.657952,1321.82,4531420000,1426.9,198,,,,
3/9/2011,0.004590077,0.09143216,0.040236611,6871680,0.000845,0.040277,562.263611,0.511320013,0.859649085,3890.57327,1320.02,3709520000,1429.3,98,,,,
3/10/2011,0.004484948,0.089338051,0.039315055,6871680,0.000826,0.039354,562.263611,0.518895124,0.866459253,7893.405199,1295.11,4723020000,1412.2,23,,,,
3/11/2011,0.004011685,0.077981536,0.035166429,2406450,0.000738,0.035202,562.263611,0.518895124,0.895063489,3306.306011,1304.28,3740400000,1421.5,23,,,,
3/12/2011,0.003385642,0.063433319,0.02967854,2406450,0.000623,0.029708,562.263611,0.443144011,0.899233705,4325.817431,,,,,,,,
3/13/2011,0.002735609,0.048748558,0.023980346,2406450,0.000504,0.024004,562.263611,0.367392898,0.901979236,595.8960482,,,1424.6,58,,,,
3/14/2011,0.002266404,0.037740035,0.019867301,2406450,0.000417,0.019887,562.263611,0.367392898,0.890197521,4676.197438,1296.39,4050370000,1392.6,20,,,,
3/15/2011,0.001868816,0.028158064,0.016382039,2406450,0.000344,0.016398,562.263611,0.49616979,0.883136853,2408.57838,1281.87,5201400000,1396,38,,,,
3/16/2011,0.001519813,0.019187712,0.013322681,2406450,0.00028,0.013336,562.263611,0.52268268,0.861111015,6766.664011,1256.88,5833000000,1404,27,,,,
3/17/2011,0.001271873,0.012156277,0.011149238,2406450,0.000234,0.01116,562.263611,0.52268268,0.839926174,6036.473423,1273.72,4134950000,1415.9,6,,,,
3/18/2011,0.00125755,0.012019384,0.011023685,2406450,0.000231,0.011035,562.263611,0.473444456,0.809374099,11156.66515,1279.21,4685500000,,,,,,
3/19/2011,0.001221743,0.011677146,0.010709799,2406450,0.000225,0.010721,562.263611,0.587071126,0.761975096,7473.520207,,,,,,,,
3/20/2011,0.001250389,0.011950935,0.010960907,2406450,0.00023,0.010972,562.263611,0.587071126,0.770942165,4474.647985,,,1426.2,43,,,,
3/21/2011,0.001301951,0.012443758,0.011412903,2406450,0.00024,0.011424,562.263611,0.560558236,0.753175369,2785.893693,1298.38,4223730000,1427.5,85,,,,
3/22/2011,0.001311977,0.012539584,0.011500792,2406450,0.000242,0.011512,562.263611,0.575708459,0.778873788,9501.940422,1293.77,3576550000,1437.9,19,,,,
3/23/2011,0.001342055,0.012827062,0.011764454,2406450,0.000247,0.011776,562.263611,0.575708459,0.832447974,11021.48402,1297.54,3842350000,1434.8,27,,,,
3/24/2011,0.00135781,0.012977646,0.011902564,2406450,0.00025,0.011914,562.263611,0.483475502,0.854579194,12241.8613,1309.66,4223740000,1426.1,1,,,,
3/25/2011,0.001411614,0.013491894,0.012374211,2406450,0.00026,0.012387,562.263611,0.524622354,0.877179635,4226.763509,1313.8,4223740000,,,,,,
3/26/2011,0.001425841,0.013627865,0.012498918,2406450,0.000262,0.012511,562.263611,0.524622354,0.868289644,10260.96695,,,,,,,,
3/27/2011,0.00141504,0.013524632,0.012404237,2406450,0.00026,0.012417,562.263611,0.528051258,0.845921389,4465.90327,,,1419.8,6,,,,
3/28/2011,0.0014209,0.013580647,0.012455612,2406450,0.000262,0.012468,562.263611,0.534909066,0.807469054,10149.26425,1310.19,3215170000,1416,135792,,,,
3/29/2011,0.001461814,0.01397169,0.01281426,2406450,0.000269,0.012827,562.263611,0.534909066,0.788861263,3313.091377,1319.44,3482580000,1423.8,47011,,,,
3/30/2011,0.001439224,0.01375578,0.012616236,2406450,0.000265,0.012629,562.263611,0.600058248,0.786923273,2533.758586,1328.26,3809570000,1438.9,8230,,,,
3/31/2011,0.001482145,0.014166014,0.012992487,2406450,0.000273,0.013005,562.263611,0.648062907,0.789264499,5431.884537,1325.83,3566270000,1428.1,5318,,,,
4/1/2011,0.001692432,0.018164857,0.014835863,4597170,0.000312,0.014851,562.263611,0.648062907,0.781967939,2486.495397,1332.41,4223740000,,,,,,
4/2/2011,0.001959368,0.022750333,0.017175816,4597170,0.000361,0.017193,562.263611,0.617202769,0.787505305,1967.111822,,,,,,,,
4/3/2011,0.002207434,0.027098959,0.019350364,4597170,0.000406,0.01937,562.263611,0.692638663,0.782296836,3073.296044,,,1432.2,683,,,,
4/4/2011,0.002430515,0.031242685,0.021305892,4597170,0.000447,0.021327,562.263611,0.692638663,0.694327223,21449.87459,1332.87,4223740000,1451.8,2609,,,,
4/5/2011,0.002708833,0.036136786,0.023745632,4597170,0.000499,0.023769,562.263611,0.663134716,0.658011999,6530.658483,1332.63,3852280000,1457.7,901,,,,
4/6/2011,0.00294421,0.040383146,0.025808948,4597170,0.000542,0.025835,562.263611,0.638574171,0.7164764,6268.562422,1335.54,4223740000,1458.5,229,,,,
4/7/2011,0.00311828,0.044030049,0.027334841,4597170,0.000574,0.027362,562.263611,0.638574171,0.753936007,8184.36042,1333.51,4005600000,1473.4,1407,,,,
4/8/2011,0.003173198,0.044805496,0.027816257,4597170,0.000584,0.027844,562.263611,0.687695261,0.765372637,13907.67219,1328.17,3582810000,,,,,,
4/9/2011,0.003188637,0.04502349,0.027951592,4597170,0.000587,0.02798,562.263611,0.630387322,0.748221922,8961.021564,,,,,,,,
4/10/2011,0.003266733,0.046126198,0.028636178,4597170,0.000601,0.028665,562.263611,0.630387322,0.74167989,3939.387148,,,1467.4,378,,,,
4/11/2011,0.003307826,0.046706429,0.028996399,4597170,0.000609,0.029025,562.263611,0.822778259,0.760195439,11250.55255,1324.46,3478970000,1452.9,345,,,,
4/12/2011,0.003300164,0.046598254,0.028929241,4597170,0.000608,0.028958,562.263611,0.66722814,0.840142363,41212.9777,1314.16,4275490000,1454.9,197,,,,
4/13/2011,0.003436192,0.048518966,0.030121662,4597170,0.000633,0.030152,562.263611,0.66722814,0.918875087,40711.77546,1314.41,3850860000,1471.7,535,,,,
4/14/2011,0.003474635,0.049061782,0.030458654,4597170,0.00064,0.030489,562.263611,0.683601837,0.934583571,29840.66816,1314.52,3872630000,1485.3,293,,,,
4/15/2011,0.003385922,0.047809148,0.029680991,4597170,0.000623,0.029711,562.263611,0.728629503,1.013028236,50805.84958,1319.68,4223740000,,,,,,
4/16/2011,0.003436193,0.048518976,0.030121668,4597170,0.000633,0.030152,562.263611,0.728629503,1.030256982,29994.45227,,,,,,,,
4/17/2011,0.003456893,0.048811259,0.030303124,4597170,0.000636,0.030333,562.263611,0.647277934,1.048529047,26109.9965,,,1492.3,650,,,,
4/18/2011,0.003452046,0.048742824,0.030260638,4597170,0.000635,0.030291,562.263611,0.661049805,1.146684176,31597.78091,1305.14,4223740000,1494.5,168,,,,
4/19/2011,0.003480746,0.049148067,0.030512222,4597170,0.000641,0.030543,562.263611,0.661049805,1.174745391,14777.48082,1312.62,3886300000,1498.3,386,,,,
4/20/2011,0.003384612,0.047790654,0.02966951,4597170,0.000623,0.029699,562.263611,0.794177891,1.165174456,24860.26994,1330.36,4236280000,1503.2,237,,,,
4/21/2011,0.003398969,0.047993378,0.029795365,4597170,0.000626,0.029825,562.263611,0.78040602,1.166175585,46305.78349,1337.38,3587240000,,,,,,
4/22/2011,0.003580471,0.050556177,0.031386408,4597170,0.000659,0.031418,562.263611,0.78040602,1.272912511,50736.56065,,,,,,,,
4/23/2011,0.003639293,0.051386747,0.031902045,4597170,0.00067,0.031934,562.263611,0.863037245,1.467515246,102569.9016,,,,,,,,
4/24/2011,0.003644253,0.051456773,0.031945519,4597170,0.000671,0.031977,562.263611,0.885990364,1.680695513,36295.88619,,,1508.6,233,,,,
4/25/2011,0.00380382,0.053709856,0.033344283,4597170,0.0007,0.033378,562.263611,0.885990364,1.59241939,21304.39234,1335.25,2142130000,1503,223,,,,
4/26/2011,0.003939789,0.055629742,0.034536191,4597170,0.000725,0.034571,562.263611,0.72990916,1.635166283,40107.44336,1347.24,3908060000,1516.7,460,,,,
4/27/2011,0.004069125,0.057455967,0.035669953,4597170,0.000749,0.035706,562.263611,0.927305976,1.854280214,62132.03866,1355.66,4051570000,1530.8,425,,,,
4/28/2011,0.004125502,0.05825201,0.036164154,4597170,0.000759,0.0362,562.263611,0.927305976,1.999249483,202971.2685,1360.48,4036820000,1556,124,,,,
4/29/2011,0.004528603,0.06975926,0.039697738,6839450,0.000834,0.039737,562.263611,1.068539452,2.484913218,148932.5835,1363.61,3479070000,,,,,,
4/30/2011,0.005049884,0.083553502,0.044267283,6839450,0.00093,0.044312,562.263611,0.970408278,3.139921444,214150.4806,,,,,,,,
5/1/2011,0.005561466,0.096958193,0.048751807,6839450,0.001024,0.048801,562.263611,0.970408278,3.327733034,143730.896,,,1556.7,200,,,,
5/2/2011,0.006079025,0.111068848,0.05328873,6839450,0.001119,0.053342,562.263611,1.014022133,3.188332166,59505.80491,1361.22,3846250000,1540.1,246,,,,
5/3/2011,0.006580777,0.124921795,0.057687093,6839450,0.001211,0.057745,562.263611,1.242994872,3.28514839,56163.70689,1356.62,4223740000,1514.9,272,,,,
5/4/2011,0.007128183,0.139453891,0.062485656,6839450,0.001312,0.062548,562.263611,1.242994872,3.396291592,59417.27442,1347.32,4223740000,1480.9,133,,,,
5/5/2011,0.007867508,0.157455577,0.068966573,6839450,0.001448,0.069036,562.263611,1.193929285,3.410346332,52309.63757,1335.1,3846250000,1491.2,144,,,,
5/6/2011,0.008158077,0.163270861,0.071513706,6839450,0.001502,0.071585,562.263611,1.123056771,3.474853769,79764.9881,1340.2,4223740000,,,,,,
5/7/2011,0.008320292,0.166517337,0.072935684,6839450,0.001532,0.073009,562.263611,1.123056771,3.56078577,64226.92504,,,,,,,,
5/8/2011,0.008554668,0.171207981,0.074990217,6839450,0.001575,0.075065,562.263611,1.565042356,3.75456206,79443.099,,,1502.9,44,,,,
5/9/2011,0.008887492,0.177868924,0.077907753,6839450,0.001636,0.077986,562.263611,1.463314603,3.809524112,43853.28038,1346.29,4265250000,1516.6,13,,,,
5/10/2011,0.009278139,0.185687095,0.081332163,6839450,0.001708,0.081413,562.263611,1.463314603,4.65935952,266915.4839,1357.16,4223740000,1501.1,30,,,,
5/11/2011,0.009730219,0.194734767,0.085295103,6839450,0.001791,0.08538,562.263611,1.572867568,5.592424538,282495.6312,1342.08,3846250000,1506.6,11,,,,
5/12/2011,0.00986836,0.197499423,0.08650604,6839450,0.001817,0.086593,562.263611,1.940652521,5.6341171,184844.339,1348.65,3777210000,1493.4,16,,,,
5/13/2011,0.010331951,0.206777464,0.090569883,6839450,0.001902,0.09066,562.263611,1.940652521,7.45550181,478189.8519,1337.77,3426660000,,,,,,
5/14/2011,0.011113341,0.222415742,0.097419551,6839450,0.002046,0.097517,562.263611,1.752847439,8.238347197,437438.7473,,,,,,,,
5/15/2011,0.011680412,0.233764748,0.10239049,6839450,0.00215,0.102493,562.263611,2.034555063,6.678797158,122994.7664,,,1490.4,10,,,,
5/16/2011,0.012270644,0.245577291,0.107564461,6839450,0.002259,0.107672,562.263611,2.034555063,7.684024907,342653.9711,1329.47,3846250000,1479.8,41,,,,
5/17/2011,0.012893011,0.258032977,0.113020133,6839450,0.002373,0.113133,562.263611,2.196416463,7.614168482,266623.4435,1328.98,4053970000,1495.6,82,,,,
5/18/2011,0.013810704,0.276399128,0.121064628,6839450,0.002542,0.121186,562.263611,2.71821706,7.14547465,180955.6533,1340.68,3922030000,1492.2,1,,,,
5/19/2011,0.014619587,0.292587627,0.128155296,6839450,0.002691,0.128283,562.263611,2.71821706,6.968028241,169777.2361,1343.6,3626110000,1508.8,93,,,,
5/20/2011,0.015747945,0.315169916,0.138046487,6839450,0.002899,0.138185,562.263611,3.082263987,6.625223737,280575.2236,1333.27,4066020000,,,,,,
5/21/2011,0.016581945,0.331861099,0.145357334,6839450,0.003053,0.145503,562.263611,3.361366632,5.877406205,185062.5164,,,,,,,,
5/22/2011,0.018018312,0.36060767,0.15794852,6839450,0.003317,0.158106,562.263611,3.361366632,6.359361831,154116.3639,,,1515.3,42,,,,
5/23/2011,0.01967104,0.393684381,0.172436336,6839450,0.003621,0.172609,562.263611,3.543390095,7.067517273,250637.4928,1317.37,3255580000,1523.2,4,,,,
